"Term","Class Nbr","Section","Subject","Catalog","Descr","Component","Course ID","Survey ID"
"1051","1264","1","CHEM","  11B","GENERAL CHEMISTRY","LEC","001068","478305290"
"1051","1173","1","BIOL","  51A","BIOSTATISTICS","LEC","000998","478305290"
"1053","6080","1","THA","   4B","ACTNG:LANGUAGE IN ACTION","STD","008658","478305290"
"1053","6048","1","NPSY","  22B","INTRO:COGNITIVE NEUROSCI","LEC","006414","478305290"
"1053","3044","1","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","478305290"
"1053","3043","4","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","478305290"
"1053","3015","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","478305290"
"1061","4304","1","THA"," 125A","ACTING FOR THE CAMERA","STD","010945","478305290"
"1061","1691","1","NPSY","  11B","INTRO:BEHAVIORAL NEUROSC","LEC","006392","478305290"
"1061","1077","2","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","478305290"
"1061","1075","4","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","478305290"
"1063","5422","1","THA","   2A","INTRO THEATRE: STAGE TO PAGE","STD","008562","478305290"
"1063","5279","1","THA","  41A","THEATER PRACTICUM","STD","008654","478305290"
"1063","3658","2","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","478305290"
"1063","3656","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","478305290"
"1063","3541","1","NBIO"," 140B","PRINCIPLES: NEUROSCIENCE","LEC","005622","478305290"
"1071","3287","1","NBIO"," 136B","COMPUTATIONAL NEUROSCIEN","LEC","005621","478305290"
"1071","1860","1","THA","   9B","MOVEMENT FOR STAGE II","STD","008693","478305290"
"1071","1660","1","NPSY"," 199A","HUMAN NEUROPSYCHOLOGY","LEC","006411","478305290"
"1071","1199","4","CHEM","  29B","ORGANIC CHEMISTRY LAB II","LAB","001133","478305290"
"1071","1195","1","CHEM","  25B","ORGANIC CHEMISTRY, LECS.","LEC","001128","478305290"
"1073","6110","1","RUS"," 105A","RUSSIA TODAY: ADV. LANG. SK","LEC","007715","478305290"
"1073","4901","1","THA"," 109A","IMPROVISATION","STD","008289","478305290"
"1073","3435","1","NBIO"," 150A","AUTISM DEVELOPMENTAL DISORDERS","LEC","009771","478305290"
"1073","3223","1","BCHM"," 100A","INTRODUCTORY BIOCHEM.","LEC","000612","478305290"
"1081","4937","4","RUS","  98B","INDEPENDENT STUDY","IND","007746","478305290"
"1081","4370","1","THA","  32A","COLLABORATIVE PROCESS","SEM","010983","478305290"
"1081","4045","1","NBIO"," 145B","SYSTEMS NEUROSCIENCE","LEC","005627","478305290"
"1043","5440","1","PHIL","  23B","BIOMEDICAL ETHICS","LEC","006649","959014776"
"1043","4290","1W","USEM","   3A","SLAVERY,RELIGION,& WOMEN","SEM","009170","959014776"
"1051","3177","1","PHIL"," 119B","CHINESE PHILOSOPHY","LEC","006555","959014776"
"1051","2777","1","ANTH"," 156A","POWER AND VIOLENCE","LEC","000381","959014776"
"1051","2454","1","SPAN","  10A","BEGINNING SPANISH","LEC","008175","959014776"
"1051","1907","1","MATH","   5A","PRECALCULUS MATHEMATICS","LEC","005349","959014776"
"1051","1531","3","FA","   4B","THREE-DIMENSIONAL DES II","STD","002829","959014776"
"1053","6495","6","SPAN","  20B","CONTINUING SPANISH","LEC","008245","959014776"
"1053","5998","1","FA","  70A","PARIS/NY:MODERN (SURVEY)","LEC","002842","959014776"
"1053","3528","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","959014776"
"1053","3346","5","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","959014776"
"1061","3821","1","ANTH","  80A","ANTHROPOLOGY OF RELIGION","LEC","000583","959014776"
"1061","3818","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","959014776"
"1061","1894","1","SPAN","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","959014776"
"1061","1477","1","IGS","  10A","INTRO TO INT'L GLOBAL ST","LEC","009531","959014776"
"1063","5816","2","SPAN"," 104B","PEOPLE, IDEA,LANG HISPANIC WOR","LEC","010913","959014776"
"1063","5232","1","MUS","  31B","MUSIC AND GLOBALIZATION","LEC","010853","959014776"
"1063","4920","1","POL","  15A","INTRO TO INT'L RELATIONS","LEC","007065","959014776"
"1063","3023","1","AAAS","  82A","URBAN POLITICS","LEC","011019","959014776"
"1071","3061","1","OFFC"," 100","Off Campus Study","LEC","010796","959014776"
"1073","6481","1","ANTH","  55A","ANTHROPOLOGY OF DEVELOPMENT","LEC","000574","959014776"
"1073","6050","1","AMST"," 132B","INTL AFFAIRS/AMER MEDIA","LEC","000177","959014776"
"1073","6035","1","ANTH","  83A","ANTHROPOLOGICAL INQUIRY","LEC","000584","959014776"
"1073","5329","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","959014776"
"1081","4011","1","AAAS"," 125B","CARIBBEAN WOMAN/GLOBALIZATION","LEC","010852","959014776"
"1081","2857","1","IGS","   8A","ECON PRINCIPLES& GLOBALIZATION","LEC","010854","959014776"
"1081","1051","1","ANTH","   5A","HUMAN ORIGINS","LEC","000575","959014776"
"1043","6007","1","MATH","   1A","INTRO TO MATH CONCEPTS","LEC","005218","070200632"
"1043","5762","1","USEM","  80A","CULTURAL STUDIES:ALIEN,ISOLAT","SEM","009848","070200632"
"1043","4197","5","SPAN","  20B","CONTINUING SPANISH","LEC","008245","070200632"
"1043","4056","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","070200632"
"1051","3180","1","FA","  18B","HIST ART II:RENAISS.-MOD","LEC","002776","070200632"
"1051","2602","1","UWS","   8B","UNIVERSITY WRITING SEM.","SEM","009409","070200632"
"1051","2463","1","SPAN","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","070200632"
"1051","1531","3","FA","   4B","THREE-DIMENSIONAL DES II","STD","002829","070200632"
"1053","3531","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","070200632"
"1053","3225","1","FILM"," 100A","INTRO: THE MOVING IMAGE","LEC","002927","070200632"
"1053","3203","1","FA","   3A","INTRO TO DRAWING I","STD","002811","070200632"
"1053","3015","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","070200632"
"1061","1815","1","PSYC","  51A","STATISTICS","LEC","007600","070200632"
"1061","1810","1","PSYC","  13B","PERCEPTION","LEC","007318","070200632"
"1061","1279","1","ED"," 100B","EXPLORING TEACHING-2NDRY","LEC","002045","070200632"
"1063","4541","1","PHYS","  22A","SCIENCE IN SCIENCE TEACH","LEC","006835","070200632"
"1063","4240","1","FA"," 173B","PICASSO AND MATISSE","LEC","002756","070200632"
"1063","4183","1","FA","  17A","HIST ART I:ANTIQ-MEDIEVL","LEC","002763","070200632"
"1063","4035","1","ENG"," 121A","SEX AND CULTURE","LEC","002149","070200632"
"1063","3851","1","ED"," 102A","SEC.CURRIC,INSTR,ASSESMT","LEC","002050","070200632"
"1071","4206","1","PE","  41A","PILATES","NCA","006491","070200632"
"1071","3998","1","FA","  54B","RENAISSANCE ART-NO. EUR.","LEC","002832","070200632"
"1071","3187","1","ENG","  33A","SHAKESPEARE","LEC","002457","070200632"
"1071","2129","1","ED"," 158B","CREATIVE INQUIRY/CRITICAL ANAL","SEM","009730","070200632"
"1071","1362","1","FA"," 103B","INTERMEDIATE DRAWING II","STD","002678","070200632"
"1073","6297","1","ED"," 155B","EDUC AND SOCIAL POLICY","SEM","002064","070200632"
"1073","5253","2","ITAL","  10A","BEGINNING ITALIAN","LEC","004575","070200632"
"1073","4075","1","HSSP"," 192B","SOCIOLOGY OF DISABILITY","LEC","007958","070200632"
"1073","4023","1","FA","  12A","HISTORY OF ASIAN ART","LEC","002729","070200632"
"1073","3995","1","FA"," 197B","METHODS/APPR:HIST.OF ART","SEM","002786","070200632"
"1081","4632","1","FA","  71A","MODERN ART & MOD CULTURE","LEC","002845","070200632"
"1081","4631","1","FA","  45A","ST PETER'S & THE VATICAN","LEC","002823","070200632"
"1081","4112","1","FA"," 184A","STUDIES-ASIAN ART","SEM","002772","070200632"
"1081","2890","2","PE","  14A","YOGA","NCA","006439","070200632"
"1043","3088","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","972766165"
"1043","5645","1","USEM","   4A","LITERACY AND DEVELOPMENT","SEM","009758","972766165"
"1043","4167","1","SOC"," 119A","WAR/POSSIBILITIES-PEACE","LEC","007832","972766165"
"1043","3782","1","MUS","   1A","INTRODUCTION TO MUSIC","LEC","005461","972766165"
"1051","2976","1","SOC"," 157A","SOC-ISRAELI/PALEST CONF.","LEC","007898","972766165"
"1051","2915","1","PHIL","  19A","HUMAN RIGHTS","LEC","006639","972766165"
"1051","2606","1","UWS","  12B","UNIVERSITY WRITING SEM.","SEM","009340","972766165"
"1051","1606","1","FREN","  20B","CONTINUING FRENCH","LEC","003023","972766165"
"1053","6284","1","THA","  46A","Sound Design Practicum","LAB","010970","972766165"
"1053","6268","1","ENG"," 177A","HITCHCOCK'S MOVIES","LEC","002290","972766165"
"1053","4463","1","SOC"," 164A","EXISTENTIAL SOCIOLOGY","LEC","007904","972766165"
"1053","3371","1","MUS","   5A","FUNDAMENTALS OF MUSIC","LEC","005587","972766165"
"1053","3335","1","LGLS"," 114A","AM.HEALTHCARE:LAW/POLICY","LEC","005020","972766165"
"1053","3152","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","972766165"
"1061","4109","2","FREN","  32A","INT.FRENCH:CONVERSATION","LEC","003025","972766165"
"1061","3972","1","SOC"," 112B","SOCIAL CLASS/SOC.CHANGE","LEC","007815","972766165"
"1061","2127","1","SOC"," 128A","RELIGION AND GLOBALIZATION","SEM","007853","972766165"
"1061","2126","1","SOC","  10B","INTR:SOCIOLOGICAL THEORY","LEC","008070","972766165"
"1063","6636","3","MUS"," 102A","THEORY/MSCNSHP LABI PRT1","LAB","005371","972766165"
"1063","6601","7","5PE","  94A","PEER ASSISTANTSHIP","LEC","009682","972766165"
"1063","6145","1","ECON","  65A","ECONOMICS OF GLOBALIZATION","LEC","011315","972766165"
"1063","5191","1","MUS"," 101A","THEORY/MUSICNSHP I PRT 1","LEC","005363","972766165"
"1063","5125","1","MUS","  12A","UNIVERSITY CHORUS","STD","005412","972766165"
"1071","4736","1","PAX"," 120B","INNER PEACE &OUTER PEACE","SEM","006423","972766165"
"1071","4124","1","SOC"," 141A","MARX & FREUD","LEC","007876","972766165"
"1071","4010","1","HIST","  71B","LAT AM HIST:1870-PRESENT","LEC","003699","972766165"
"1073","6047","1","AMST"," 131B","NEWS ON SCREEN","LEC","000176","972766165"
"1073","6027","1","SOC","   1A","ORDER AND CHANGE-SOCIETY","LEC","007970","972766165"
"1073","5101","1","SOC"," 123B","CRISIS OF WELFARE STATE","LEC","007845","972766165"
"1073","4597","1","POL"," 144A","LATIN AMERICAN POL. I","LEC","007028","972766165"
"1081","4641","1","AAAS"," 135B","GLOBAL HIP HOP","LEC","012035","972766165"
"1081","4438","1","AAAS"," 114B","RACE,ETHNICITY& ELEC POL IN US","LEC","011021","972766165"
"1081","4292","1","HIST"," 147B","20TH CENTURY RUSSIA","LEC","003381","972766165"
"1081","4034","1","COSI","   2A","INTRO TO COMPUTERS","LEC","001737","972766165"
"1043","5667","1","ENG"," 121A","SEX AND CULTURE","LEC","002149","341479104"
"1043","4328","1","UWS","  13A","UNIVERSITY WRITING SEM.","SEM","009341","341479104"
"1043","3337","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","341479104"
"1051","3199","1","BUS","   4A","INTRO ACCOUNTING&STATS","SEM","009569","341479104"
"1051","2940","1","POL","  10A","INTRO: POLITICAL THEORY","LEC","006958","341479104"
"1051","2772","1","USEM","  66B","HISTORY OF UTOPIA","SEM","009233","341479104"
"1051","2457","2","SPAN","  20B","CONTINUING SPANISH","LEC","008245","341479104"
"1051","1894","1","LGLS","  10A","INTRODUCTION TO LAW","LEC","005018","341479104"
"1053","6198","4","SPAN","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","341479104"
"1053","4470","1","AMST"," 189A","LGLS FND AMERICAN CAPITALISM","LEC","009784","341479104"
"1053","3562","1","SOC","   1A","ORDER AND CHANGE-SOCIETY","LEC","007970","341479104"
"1053","3006","1","AAAS"," 126B","POL. ECONOMY-THIRD WORLD","LEC","000021","341479104"
"1061","3977","1","SOC"," 154A","COMM.STRUCT/YOUTH SUBCUL","LEC","007894","341479104"
"1061","3815","1","AMST"," 187A","LEGAL BOUNDRIES:PUB/PRIV","LEC","000243","341479104"
"1061","2297","1","PHIL","  22B","PHILOSOPHY OF LAW","LEC","006647","341479104"
"1061","1330","2","FA","   4B","THREE-DIMENSIONAL DES II","STD","002829","341479104"
"1063","5551","1","SOC"," 189A","SOC. OF BODY AND HEALTH","LEC","007949","341479104"
"1063","5550","1","SOC"," 123B","CRISIS OF WELFARE STATE","LEC","007845","341479104"
"1063","5058","1","SOC"," 164A","EXISTENTIAL SOCIOLOGY","LEC","007904","341479104"
"1063","3152","1","PHIL","  74B","FOUNDTNS-AMER.PRAGMATISM","LEC","006708","341479104"
"1071","4403","1","SOC"," 169B","ISSUES IN SEXUALITY","LEC","007911","341479104"
"1071","4205","1","SOC"," 104A","SOCIOLOGY OF EDUCATION","LEC","007795","341479104"
"1071","4128","1","SOC"," 176A","NATURE,NURTURE, PUB. POL","LEC","007928","341479104"
"1071","1518","1","LGLS","  89A","LAW & SOC. INTRNSHP/SEM","SEM","005069","341479104"
"1073","6463","1","SJSP","  89A","SOCIAL JUSTICE/POLICY INTERNSH","SEM","011904","341479104"
"1073","6147","1","PHIL","  20A","DEMOCRACY & DISOBEDIENCE","LEC","006643","341479104"
"1073","4075","1","HSSP"," 192B","SOCIOLOGY OF DISABILITY","LEC","007958","341479104"
"1073","3017","1","JOUR"," 107B","MEDIA & PUBLIC POLICY","SEM","004765","341479104"
"1081","4018","1","AMST"," 175A","VIOLENCE IN AMER. LIFE","LEC","000234","341479104"
"1081","3229","1","SOC","  89A","INTERNSHIP: SOCIAL CHANGE","SEM","008101","341479104"
"1081","3152","1","SOC"," 106A","ISSUES IN LAW & SOCIETY","LEC","007798","341479104"
"1081","2917","2","THA","   4A","ACTING I :VOCAL/PHYS CNNCTN","STD","008657","341479104"
"1043","5708","1","ENG","  47A","ASIAN-AMERICAN LITERATUR","LEC","002589","585070923"
"1043","5660","1","CHSC","   6A","FORENSIC SCIENCE","LEC","001374","585070923"
"1043","5508","1","PE","  12A","STEP AEROBICS","NCA","006433","585070923"
"1043","4321","1","UWS","   5A","UNIVERSITY WRITING SEM.","SEM","009385","585070923"
"1043","4056","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","585070923"
"1051","2754","1","USEM","  31A","VIEWS OF HUMAN NATURE","SEM","009842","585070923"
"1051","2303","1","PSYC","  34B","SOCIAL PSYCHOLOGY","LEC","007571","585070923"
"1051","2250","1","POL","  14B","INTRO TO AMERICAN GOV'T.","LEC","007041","585070923"
"1051","1396","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","585070923"
"1053","6048","1","NPSY","  22B","INTRO:COGNITIVE NEUROSCI","LEC","006414","585070923"
"1053","5951","1","AMST"," 169A","ETHNICITY & RACE IN U.S.","LEC","000230","585070923"
"1053","3583","1","SPAN","  34A","INTER. SPANISH: CULTURE","LEC","008250","585070923"
"1053","3024","1","ANTH"," 138A","SOCIAL RELATIONS/CYBERSP","LEC","000347","585070923"
"1061","4030","1","PSYC"," 110B","PSYC. OF ATTRACTIVENESS","SEM","011005","585070923"
"1061","3811","1","AMST"," 140B","THE ASIAN AMERICN EXPERIENCE","LEC","000193","585070923"
"1061","1815","1","PSYC","  51A","STATISTICS","LEC","007600","585070923"
"1061","1810","1","PSYC","  13B","PERCEPTION","LEC","007318","585070923"
"1063","6266","1","AAAS","  75B","HIP HOP CULTURE","LEC","011376","585070923"
"1063","5547","1","SOC","   3B","SOCIAL THEORY&CONTEMPORARY SOC","LEC","010831","585070923"
"1063","4700","1","PSYC"," 101B","ADULT DEVELOPMNT & AGING","LEC","007280","585070923"
"1071","4123","1","SOC"," 106A","ISSUES IN LAW & SOCIETY","LEC","007798","585070923"
"1071","1995","1","NEJS"," 186A","INTRO TO THE QUR'AN","LEC","005677","585070923"
"1071","1696","1","PHSC","   9B","INTRODUCTION TO PHYSICS","LEC","006740","585070923"
"1071","1517","1","LGLS","  10A","INTRODUCTION TO LAW","LEC","005018","585070923"
"1073","6435","1","HS"," 110A","WEALTH AND POVERTY","LEC","003745","585070923"
"1073","6298","1","PSYC"," 160B","SEM. ON SEX DIFFERENCES","SEM","007340","585070923"
"1073","4265","1","PSYC"," 150B","ORGANIZATIONAL PSYCHOLGY","LEC","007326","585070923"
"1073","4085","1","LGLS"," 133B","CRIMINAL LAW","SEM","005049","585070923"
"1073","4079","1","LGLS"," 114A","AM.HEALTHCARE:LAW/POLICY","LEC","005020","585070923"
"1081","4653","1","POL"," 124B","RACE,INEQUALITY&SOCIAL POLICY","LEC","012037","585070923"
"1081","4015","1","AMST"," 124B","AMERICAN LOVE & MARRIAGE","LEC","000162","585070923"
"1081","1797","1","PE","  12A","POWER STEP","NCA","006433","585070923"
"1081","1424","1","LGLS","  89A","LAW & SOC. INTRNSHP/SEM","SEM","005069","585070923"
"1043","5641","1","USEM","  28B","JEWISH FAMILY: PAST & PRESENT","SEM","009744","028707548"
"1043","4057","2","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","028707548"
"1043","3525","4","HBRW","  10A","BEGINNING HEBREW","LEC","003177","028707548"
"1043","3437","1","FA","   3A","INTRO TO DRAWING I","STD","002811","028707548"
"1051","3238","1","PHIL","  22B","PHILOSOPHY OF LAW","LEC","006647","028707548"
"1051","2601","1","UWS","   7B","UNIVERSITY WRITING SEM.","SEM","009401","028707548"
"1051","2303","1","PSYC","  34B","SOCIAL PSYCHOLOGY","LEC","007571","028707548"
"1051","1640","1","HBRW","  29B","INTER. HEBREW I:HONORS","LEC","003205","028707548"
"1053","6230","1","NEJS"," 189A","ARAB-ISRAELI CONFLICT","LEC","005838","028707548"
"1053","3562","1","SOC","   1A","ORDER AND CHANGE-SOCIETY","LEC","007970","028707548"
"1053","3531","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","028707548"
"1053","3254","1","HBRW","  34A","INTER HEBREW II:CULTURE","LEC","003212","028707548"
"1061","1815","1","PSYC","  51A","STATISTICS","LEC","007600","028707548"
"1061","1811","1","PSYC","  15A","BIOL.BASES OF MOTIVATION","LEC","007339","028707548"
"1061","1401","1","HIST","  80B","EAST ASIA: 19THC-PRESENT","LEC","003706","028707548"
"1061","1248","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","028707548"
"1063","5514","1","HBRW","  41A","INTEN. CONVSTNL HEBREW I","LEC","003215","028707548"
"1063","4868","1","NEJS","   5A","FOUNDAT'L COURSE:JUD.ST.","LEC","005991","028707548"
"1063","4700","1","PSYC"," 101B","ADULT DEVELOPMNT & AGING","LEC","007280","028707548"
"1063","4552","1","PSYC","  52A","RSRCH METHODS IN PSYCHLG","LEC","007602","028707548"
"1071","1771","1","PSYC","  32A","ABNORMAL PSYCHOLOGY","LEC","007569","028707548"
"1071","1768","1","PSYC","  13B","PERCEPTION","LEC","007318","028707548"
"1071","1529","3","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","028707548"
"1071","1517","1","LGLS","  10A","INTRODUCTION TO LAW","LEC","005018","028707548"
"1073","6298","1","PSYC"," 160B","SEM. ON SEX DIFFERENCES","SEM","007340","028707548"
"1073","6195","1","ECON","  76B","LABOR ECONOMICS","LEC","001944","028707548"
"1073","5431","2","BUS","   6A","FINANCIAL ACCOUNTING","LEC","001820","028707548"
"1073","4265","1","PSYC"," 150B","ORGANIZATIONAL PSYCHOLGY","LEC","007326","028707548"
"1081","4968","15","PEER","  94A","PEER ASSISTANTSHIP","IND","009682","028707548"
"1081","4402","1","BUS","  71A","INTRODUCTION TO FINANCE","LEC","001939","028707548"
"1081","4015","1","AMST"," 124B","AMERICAN LOVE & MARRIAGE","LEC","000162","028707548"
"1081","2840","1","BUS","  10A","CAPITALIST ENTERPRISE","LEC","001911","028707548"
"1081","1560","1","PE","  40A","PERSNL SAFETY-SELF DEFEN","NCA","006490","028707548"
"1043","5499","1","SPAN"," 163A","LATIN AMER.BOOM & BEYOND","LEC","008213","710538563"
"1043","5439","1","PHIL","  17A","INTRO TO ETHICS","LEC","006632","710538563"
"1043","5168","1","ENG","   8A","21-C AMERICAN LITERATURE","LEC","002628","710538563"
"1043","3088","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","710538563"
"1051","3238","1","PHIL","  22B","PHILOSOPHY OF LAW","LEC","006647","710538563"
"1051","2918","1","PHIL"," 114B","TOPICS IN ETHICAL THEORY","LEC","006544","710538563"
"1051","2578","1W","USEM","  33B","REVISIONING THE CLASSICS","SEM","009152","710538563"
"1053","6223","1","COML"," 102A","LOVE IN THE MIDDLE AGES","LEC","001523","710538563"
"1053","6078","1","SPAN"," 192A","WMNS FICT IN TRANSLATION","LEC","008236","710538563"
"1053","6052","1","PHIL"," 111A","""WHAT IS JUSTICE""","LEC","006537","710538563"
"1061","4282","1","PHIL"," 108A","PHILOSOPHY AND GENDER","LEC","011038","710538563"
"1061","3968","1","SPAN"," 109B","INTRO:HISPANIC CULTUR.ST","SEM","008174","710538563"
"1061","3964","1","COML"," 185A","DICKENS AND DOSTOEVSKY","LEC","001581","710538563"
"1061","3884","1","LAS"," 100A","SEM:TOPICS IN LAT AM ST","SEM","004963","710538563"
"1061","3839","1","COSI","   2A","INTRO TO COMPUTERS","LEC","001737","710538563"
"1063","6237","1","COML"," 120B","WRITERS/DANGEROUS&IN DANGER","SEM","011340","710538563"
"1063","5577","1","ECS"," 100A","ECS PROSEMINAR: MODERNISM","SEM","001973","710538563"
"1063","5574","1","ENG"," 135A","MAJOR BRITISH NOVELISTS","SEM","011326","710538563"
"1063","5272","1","PE","  35A","POWER WALKING","NCA","006482","710538563"
"1063","3156","1","PHIL"," 168A","KANT","LEC","006616","710538563"
"1063","3118","1","PHIL","   6A","INTRO TO SYMBOLIC LOGIC","LEC","006701","710538563"
"1071","3061","1","OFFC"," 100","Off Campus Study","LEC","010796","710538563"
"1073","6798","23","COML","  99D","SENIOR THESIS","IND","001606","710538563"
"1073","6219","1","COML"," 165A","TEACHING ACROSS CULTURES","SEM","001569","710538563"
"1073","6151","1","PHIL"," 137A","INNATENESS","LEC","006573","710538563"
"1073","4879","1","PE","  41A","PILATES","NCA","006491","710538563"
"1073","3115","1","PHIL"," 145B","TOPICS: PHIL. OF LANG.","LEC","006591","710538563"
"1081","4541","23","COML","  99D","SENIOR THESIS","IND","001606","710538563"
"1081","4319","1","THA"," 109A","IMPROVISATION","STD","008289","710538563"
"1081","4232","1","HUM"," 125A","TOPICS IN THE HUMANITIES","SEM","011797","710538563"
"1081","1230","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","710538563"
"1043","4329","1","UWS","  14A","UNIVERSITY WRITING SEM.","SEM","009343","333828892"
"1043","4056","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","333828892"
"1043","3532","1","HBRW","  35A","CONVERSATION/WRITING SK","LEC","003213","333828892"
"1043","3294","2","COMP","   1A","COMPOSITION","LEC","001608","333828892"
"1051","3238","1","PHIL","  22B","PHILOSOPHY OF LAW","LEC","006647","333828892"
"1051","2773","1","USEM","  84A","PHILOSOPHER'S CHOICE","SEM","009286","333828892"
"1051","1894","1","LGLS","  10A","INTRODUCTION TO LAW","LEC","005018","333828892"
"1051","1537","1","FA","  22B","HIST-BOSTON ARCHITECTURE","LEC","002804","333828892"
"1051","1397","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","333828892"
"1053","6230","1","NEJS"," 189A","ARAB-ISRAELI CONFLICT","LEC","005838","333828892"
"1053","3153","1","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","333828892"
"1053","3087","1","BUS","   6A","FINANCIAL ACCOUNTING","LEC","001820","333828892"
"1061","3819","1","ANTH","  26A","COMMUNICATION AND MEDIA","LEC","000516","333828892"
"1061","3818","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","333828892"
"1061","1477","1","IGS","  10A","INTRO TO INT'L GLOBAL ST","LEC","009531","333828892"
"1061","1401","1","HIST","  80B","EAST ASIA: 19THC-PRESENT","LEC","003706","333828892"
"1063","6697","5","HBRW","  98A","INDEPENDENT STUDY","IND","003228","333828892"
"1063","6230","1","HS"," 110A","WEALTH AND POVERTY","LEC","003745","333828892"
"1063","5549","1","SOC"," 120B","GLOBALIZATION & THE MEDIA","LEC","009778","333828892"
"1063","4920","1","POL","  15A","INTRO TO INT'L RELATIONS","LEC","007065","333828892"
"1063","3294","1","ANTH"," 142A","AIDS:SCIENCE,SOCIETY&POLICY","LEC","000352","333828892"
"1071","4125","1","SOC"," 146A","MASS COMMUNICATIONS THRY","LEC","007881","333828892"
"1071","3552","1","ANTH"," 130B","VISUALITY AND CULTURE","LEC","011050","333828892"
"1071","3350","1","BUS","  10A","CAPITALIST ENTERPRISE","LEC","001911","333828892"
"1071","1113","1","BIOL","  15B","BIOLOGY: HUMAN IMPLICATNS","LEC","000834","333828892"
"1073","6481","1","ANTH","  55A","ANTHROPOLOGY OF DEVELOPMENT","LEC","000574","333828892"
"1073","6183","1","POL"," 172B","INTRO-INT'L POL. ECONOMY","SEM","007093","333828892"
"1073","6144","1","ANTH"," 133A","CULTURE & POWER IN AFRICA","LEC","000338","333828892"
"1073","6035","1","ANTH","  83A","ANTHROPOLOGICAL INQUIRY","LEC","000584","333828892"
"1081","4026","1","ANTH"," 157A","FAMILIES AND HOUSEHOLDS","LEC","000382","333828892"
"1081","3383","1","BUS","  60A","BUSINESS & MARKETING STRATEGY","LEC","011495","333828892"
"1081","1051","1","ANTH","   5A","HUMAN ORIGINS","LEC","000575","333828892"
"1043","4196","4","SPAN","  20B","CONTINUING SPANISH","LEC","008245","959911610"
"1043","5660","1","CHSC","   6A","FORENSIC SCIENCE","LEC","001374","959911610"
"1043","5520","1","THA"," 195A","TOPICS IN THEATER/DRAMA","LEC","008341","959911610"
"1043","5464","1W","USEM","  30B","PLAY, ART, & CREATIVITY","SEM","009145","959911610"
"1051","4493","5","SPAN","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","959911610"
"1051","2991","5","THA"," 195A","TOPICS IN THEATER/DRAMA","LEC","008341","959911610"
"1051","2484","1","THA","   9B","MOVEMENT FOR STAGE II","STD","008693","959911610"
"1051","2481","1","THA","   4A","ACTING:VOCAL/PHYS CNNCTN","STD","008657","959911610"
"1051","1894","1","LGLS","  10A","INTRODUCTION TO LAW","LEC","005018","959911610"
"1053","6272","1","THA","   2A","INTRO THEATRE: STAGE TO PAGE","STD","008562","959911610"
"1053","3605","1","THA"," 100A","THEATER TEXTS & THEORY I","LEC","008270","959911610"
"1053","3338","1","LING"," 100A","INTRO TO LINGUISTICS","LEC","005078","959911610"
"1053","3015","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","959911610"
"1061","4349","1","THA"," 105B","ACTING FOR MUSICAL THEATER","LAB","011068","959911610"
"1061","3981","1","THA","  25A","AMERICAN MUSICAL THEATER","LAB","010982","959911610"
"1061","3827","1","ANTH"," 186B","LINGUISTIC ANTHROPOLOGY","LEC","000408","959911610"
"1061","1924","1","THA"," 100B","THEATER LITERATURE&THEORY I","LEC","008271","959911610"
"1061","1904","1","THA","   4B","ACTNG II:LANGUAGE IN ACTION","STD","008658","959911610"
