"Term","Class Nbr","Section","Subject","Catalog","Descr","Component","Course ID","Survey ID"
"1122","2154","1","THA","  15B","PUBLIC SPEAKING","LEC","008320","837514336"
"1122","2087","1","ENG","  79A","DIRECTED WRITE:BEG SCREENPLAY","SEM","011341","837514336"
"1123","10675","1","SOC"," 150B","CULTURE OF CONSUMPTION","LEC","007889","837514336"
"1123","10546","1","FA","  76A","PALES ISRAE ART FILM VISUAL","LEC","012649","837514336"
"1123","6106","1","BUS","  52A","MARKETING MANAGEMENT","LEC","011495","837514336"
"1131","7723","1","FILM"," 110B","MOTION PICTURE EDITING","LAB","012038","837514336"
"1131","7682","1","ENG","  20A","BOLLYWOOD:POP FILM,GENRE,SOC","LEC","012114","837514336"
"1131","4704","1","BUS","  55A","CONSUMER BEHAVIOR","SEM","012850","837514336"
"1131","3098","1","FILM","  92A","INTERNSHIP IN FILM ST.","IND","002930","837514336"
"1093","15803","1","UWS","   4A","UNIVERSITY WRITING SEM.","SEM","009378","586245128"
"1093","10518","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","586245128"
"1093","6742","1","IGS","  10A","INTRO TO INT'L GLOBAL ST","LEC","009531","586245128"
"1101","5187","1","PHIL","  78A","EXISTENTIALISM","LEC","006714","586245128"
"1101","5136","1","HIST"," 115A","COMP. RACE/ETHNIC RELTNS","LEC","000009","586245128"
"1101","5117","1","ENG","  40B","BIRTH OF THE SHORT STORY","LEC","012009","586245128"
"1101","5098","1","FYS","  62B","HOW SCI IS REALLY DONE","SEM","009222","586245128"
"1101","1910","2","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","586245128"
"1103","6091","1","HIST","  61A","CULTURES/CONFLICT SINCE 1300","LEC","009523","586245128"
"1103","5503","1","THA","  50B","SOUND DESIGN","STD","008659","586245128"
"1103","4957","2","FREN","  20B","CONTINUING FRENCH","LEC","003023","586245128"
"1111","4962","4","BUS","   6A","FINANCIAL ACCOUNTING","LEC","001820","586245128"
"1111","4937","1","CLAS"," 135A","SILK ROAD CHINA WEST EAST","LEC","012657","586245128"
"1111","4546","2","ECON","  82B","MACROECONOMIC THEORY","LEC","001952","586245128"
"1111","1987","1","BUS","  10A","CAPITALIST ENTERPRISE","LEC","001911","586245128"
"1113","10730","2","EL","  94A","EXPERIENTIAL LEARNING PRACTICM","LAB","012336","586245128"
"1113","10268","1","MUS"," 107A","ELECTRO-ACOUSTIC MUSIC","LEC","005382","586245128"
"1113","6742","1","BUS","  70A","BUSINESS IN THE GLOBAL ECONOMY","LEC","001904","586245128"
"1113","5110","2","ECON","  80A","MICROECONOMIC THEORY","LEC","001950","586245128"
"1113","5022","2","FREN","  32A","INT.FRENCH:CONVERSATION","LEC","003025","586245128"
"1121","8686","1","IGS"," 150A","RISE OF INDIA","LEC","012888","586245128"
"1121","8628","1","MUS","  27B","MUSIC AND ECSTASY","LEC","012843","586245128"
"1121","8406","2","BUS","  20A","ORGANIZATIONAL BEHAVIOR IN BUS","SEM","012504","586245128"
"1121","1734","1","ECON","  83A","STATISTICS-ECON ANALYSIS","LEC","001953","586245128"
"1123","10631","1","MUS"," 160B","ELECTRO-ACOUST. MUSIC COMP","STD","009558","586245128"
"1123","10531","1","ECON"," 172B","MONEY AND BANKING","LEC","001861","586245128"
"1123","8834","1","BUS","  71A","INTRODUCTION TO FINANCE","LEC","001939","586245128"
"1123","5582","2","ECON"," 184B","ECONOMETRICS","LEC","001873","586245128"
"1131","7939","1","HSSP"," 107B","HEALTH CARE TECHNOLOGY","LEC","011566","586245128"
"1131","4628","1","LGLS"," 127B","INTERNATIONAL ECONOMIC LAW","SEM","012823","586245128"
"1131","3816","1","ECON"," 141B","ECONOMICS OF INNOVATION","LEC","001834","586245128"
"1131","2972","1","BUS","  52A","MARKETING MANAGEMENT","LEC","011495","586245128"
"1131","1480","1","PE","  38A","INDOOR SOCCER","NCA","006485","586245128"
"1131","1464","1","PE","  10A","BASKETBALL","NCA","006430","586245128"
"1093","15709","1","FYS","  12B","HAND AND BRAIN","SEM","011323","698864911"
"1093","10358","1","FREN"," 105A","FRANCE TODAY:FR.CONVRSTN","LEC","002940","698864911"
"1093","9318","1","PE","   9A","VOLLEYBALL","NCA","006519","698864911"
"1093","9003","2XC","MUS","  15A","WIND ENSEMBLE","STD","005424","698864911"
"1093","7930","1","LING"," 100A","INTRO TO LINGUISTICS","LEC","005078","698864911"
"1093","5714","1","COSI","  11A","PROGRAMMING:JAVA AND C","LEC","001651","698864911"
"1101","5378","1","UWS","   8A","UNIVERSITY WRITING SEM.","SEM","009408","698864911"
"1101","5360","1","COSI","  12B","ADV. PROGRAMMING TECHNIQUES","LEC","012337","698864911"
"1101","5160","1","LING"," 125B","LINGUISTIC TYPOLOGY","LEC","005085","698864911"
"1101","1667","1","MUS","   3B","INTRO TO WORLD MUSIC","LEC","010978","698864911"
"1101","1533","1","MUS","  15B","WIND ENSEMBLE","STD","005425","698864911"
"1103","6105","1","COSI","  21A","STRUCTURE/FUNDMT.COMPUT.","LEC","001722","698864911"
"1103","5587","1","LING"," 120B","SYNTACTIC THEORY","LEC","005083","698864911"
"1103","4963","1","FREN"," 106B","THE ART OF FRENCH COMPOSITION","LEC","002942","698864911"
"1103","4892","2","GER","  10A","BEGINNING GERMAN","LEC","003078","698864911"
"1103","4753","1","MUS","  85A","WIND ENSEMBLE","STD","005424","698864911"
"1111","4369","1","LING"," 110A","PHONOLOGICAL THEORY","LEC","005079","698864911"
"1111","4303","1","GER","  20B","CONTINUING GERMAN","LEC","003111","698864911"
"1111","2532","1","LING"," 130A","FORMAL SEMANTICS","LEC","005089","698864911"
"1111","2031","1","COSI","  31A","COMPUTER SYS. STRUCTURES/ORG.","LEC","001751","698864911"
"1111","1324","1","MUS","  85B","WIND ENSEMBLE","STD","005425","698864911"
"1113","10481","1","COSI","  29A","DISCRETE STRUCTURES","LEC","001736","698864911"
"1113","10147","1","COSI"," 125A","HUMAN-COMPUTER INTERACTN","LEC","001655","698864911"
"1113","6744","2","GER","  30A","INTERMEDIATE GERMAN","LEC","003113","698864911"
"1113","6496","1","LING"," 140A","DISCOURSE AND PRAGMATICS","LEC","011580","698864911"
"1113","6112","1","LING"," 131A","PROGRAMMING FOR LINGUISTICS","LEC","012264","698864911"
"1113","4612","1","MUS","  85A","WIND ENSEMBLE","STD","005424","698864911"
"1121","8278","1","LING"," 115A","MORPHOLOGY","LEC","012293","698864911"
"1121","7206","1","COSI"," 216A","TOPICS:NATURAL LANG PROC","SEM","001719","698864911"
"1121","3808","1","COSI"," 114B","FUNDAMENTAL COMPUTATIONAL LING","LEC","001649","698864911"
"1121","1598","1","MUS","  85B","WIND ENSEMBLE","STD","005425","698864911"
"1123","10833","1","COSI"," 157A","COMPONENT-BASED SOFT. DEV.","LEC","012582","698864911"
"1123","10561","1","GER"," 104A","LET'S TALK: GER CONVERSATION","LEC","003073","698864911"
"1123","10484","1","COSI"," 101A","FUND. ARTIFICIAL INTELL.","LEC","001761","698864911"
"1123","4510","1","MUS","  85A","WIND ENSEMBLE","STD","005424","698864911"
"1131","8529","1","COSI"," 175A","DATA COMPRSSN/PROCESSING","SEM","001678","698864911"
"1131","7911","1","THA"," 110B","MODERN DANCE & MOVEMENT","STD","008291","698864911"
"1131","7744","1","LING"," 190B","TOPICS IN LINGUISTICS","SEM","005099","698864911"
"1131","1530","1","MUS","  85B","WIND ENSEMBLE","STD","005425","698864911"
"1093","8975","1","MUS","  12A","UNIVERSITY CHORUS","STD","005412","744629465"
"1093","16102","2","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","744629465"
"1093","15620","1","FYS","  32B","CRIME/PUNISHMENT IN HIST","SEM","009150","744629465"
"1093","15574","1","LAT"," 119B","OVID: ""METAMORPHOSES""","LEC","004985","744629465"
"1093","8967","1","MUS","  11A","CHAMBER CHOIR","STD","005406","744629465"
"1093","5233","2","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","744629465"
"1101","5399","2","CHEM","  25B","ORGANIC CHEMISTRY, LECS.","LEC","001128","744629465"
"1101","5381","1","UWS","  12A","UNIVERSITY WRITING SEM.","SEM","009339","744629465"
"1101","5362","1","HIST"," 176A","EMERGENCE OF MOD. JAPAN","SEM","003466","744629465"
"1101","5106","1","LAT"," 115A","ROMAN DRAMA","LEC","004977","744629465"
"1101","2089","2","CHEM","  29B","ORGANIC CHEMISTRY LAB II","LAB","001133","744629465"
"1101","1527","1","MUS","  12B","UNIVERSITY CHORUS","STD","005413","744629465"
"1101","1525","1","MUS","  11B","CHAMBER CHOIR","STD","005407","744629465"
"1101","1493","1","PE","  35A","POWER WALKING","NCA","006482","744629465"
"1103","5735","1","SYS","   1C","HOW DO WE KNOW WHAT WE KNOW?","SEM","012345","744629465"
"1103","4748","2XC","MUS","  82A","UNIVERSITY CHORUS","STD","005412","744629465"
"1103","4746","2XC","MUS","  81A","CHAMBER CHOIR","STD","005406","744629465"
"1103","4306","1","CHEM"," 141A","THERMODYNAMICS","LEC","001078","744629465"
"1103","4207","1","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","744629465"
"1103","4204","2","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","744629465"
"1103","3956","1","MATH","  23B","INTRODUCTION TO PROOFS","SEM","005254","744629465"
"1111","4211","1","LAT"," 117A","LUCRETIUS","LEC","004981","744629465"
"1111","2644","1","SYS","   1C","HOW DO WE KNOW WHAT WE KNOW?","SEM","012345","744629465"
"1111","1455","2","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","744629465"
"1111","1451","2","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","744629465"
"1111","1445","1","BCHM"," 100A","INTRODUCTORY BIOCHEM.","LEC","000612","744629465"
"1111","1319","2XC","MUS","  82B","UNIVERSITY CHORUS","STD","005413","744629465"
"1111","1317","2XC","MUS","  81B","CHAMBER CHOIR","STD","005407","744629465"
"1113","10206","1","CHEM"," 121A","INORGANIC CHEM I, LECS.","LEC","001069","744629465"
"1113","4742","1","PE","  35A","POWER WALKING","NCA","006482","744629465"
"1113","4602","2XC","MUS","  82A","UNIVERSITY CHORUS","STD","005412","744629465"
"1113","4598","2XC","MUS","  81A","CHAMBER CHOIR","STD","005406","744629465"
"1113","3632","1","BIOL","  60B","EVOLUTION","LEC","001000","744629465"
"1113","3456","3","BCHM","  99A","RESEARCH FOR UNDERGRADS","IND","000744","744629465"
"1113","3440","1","BCHM"," 101A","ADV.BCHM:ENZYME MECHANSM","LEC","000613","744629465"
"1121","8459","1","BCHM"," 251B","STRUCT/FUNCT: MEMBRANE PROTEIN","LEC","000644","744629465"
"1121","6482","1","CHEM"," 142A","QUANTUM CHEMISTRY","LEC","001082","744629465"
"1121","1828","1","BCHM"," 104B","PHYS.CHEM.:MACROMOLECULE II","LEC","000624","744629465"
"1121","1820","3","BCHM","  99B","RESEARCH FOR UNDERGRADS","IND","000747","744629465"
"1121","1588","2XC","MUS","  82B","UNIVERSITY CHORUS","STD","005413","744629465"
"1121","1584","2XC","MUS","  81B","CHAMBER CHOIR","STD","005407","744629465"
"1123","10528","1","CHEM"," 135A","ADV ORGANIC CHEM ORG SYSTHESIS","LEC","011015","744629465"
"1123","9032","1","BCHM"," 102A","QUANT.APPROACH:BCHM SYST","LEC","000617","744629465"
"1123","4526","1","MUS"," 112A","PRIVATE INSTRUCTION:VOICE","STD","005393","744629465"
"1123","4500","2XC","MUS","  82A","UNIVERSITY CHORUS","STD","005412","744629465"
"1123","4496","2XC","MUS","  81A","CHAMBER CHOIR","STD","005406","744629465"
"1123","3432","5","BCHM"," 150A","RESEARCH FOR BS/MS","IND","000640","744629465"
"1123","3032","1","MATH","  36A","PROBABILITY","LEC","005306","744629465"
"1131","7873","1","CHEM"," 146B","ADV. NMR SPECTROSCOPY","LEC","001117","744629465"
"1131","7846","1","BCHM"," 171B","PROTEIN XRAY CRYSTALLOGRAPHY","SEM","000699","744629465"
"1131","2178","5","BCHM"," 150B","RESEARCH FOR BS/MS","IND","000642","744629465"
"1131","1556","1","MUS"," 112B","PRIVATE INSTRUCTION: VOICE","STD","005395","744629465"
"1131","1520","2XC","MUS","  82B","UNIVERSITY CHORUS","STD","005413","744629465"
"1131","1516","2XC","MUS","  81B","CHAMBER CHOIR","STD","005407","744629465"
"1131","1434","1","MATH","  36B","MATHEMATICAL STATISTICS","LEC","005308","744629465"
"1093","10522","1","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","587650532"
"1093","16062","2","UWS","   7A","UNIVERSITY WRITING SEM.","SEM","009400","587650532"
"1093","15623","1","COSI","  65A","INTRO 3-D ANIMATION","LEC","011472","587650532"
"1093","11068","1","PE","  20A","TENNIS-INTERMEDIATE","NCA","006451","587650532"
"1093","7409","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","587650532"
"1101","5156","1","JOUR"," 145A","OPINION WRITING","SEM","012143","587650532"
"1101","5132","3","HBRW","  20B","INTERMEDIATE HEBREW","LEC","003203","587650532"
"1101","3388","1","BUS","   6A","FINANCIAL ACCOUNTING","LEC","001820","587650532"
"1101","1914","2","ECON","  83A","STATISTICS-ECON ANALYSIS","LEC","001953","587650532"
"1101","1488","1","PE","  49A","TENNIS / SQUASH","NCA","011383","587650532"
"1103","5495","1","JOUR"," 110B","ETHICS IN JOURNALISM","SEM","004768","587650532"
"1103","5045","3","HBRW","  34A","INTER HEBREW II:CULTURE","LEC","003212","587650532"
"1103","5029","2","BUS","  10A","CAPITALIST ENTERPRISE","LEC","001911","587650532"
"1103","5003","1","ECON","  80A","MICROECONOMIC THEORY","LEC","001950","587650532"
"1111","4654","1","SOC"," 117A","SOCIOLOGY: WORK AND GENDER","LEC","007827","587650532"
"1111","2083","1","BUS","  60A","MARKETING MANAGEMENT","LEC","011495","587650532"
"1111","1395","1","ECON","  82B","MACROECONOMIC THEORY","LEC","001952","587650532"
"1111","1389","1","MUS","   3B","INTRO TO WORLD MUSIC","LEC","010978","587650532"
"1113","6650","1","BUS","  20A","ORGANIZATIONAL BEHAVIOR IN BUS","SEM","012504","587650532"
"1113","6024","1","ECON"," 135A","INDUSTRIAL ORGANIZATION","LEC","001825","587650532"
"1113","5730","2","ECON"," 184B","ECONOMETRICS","LEC","001873","587650532"
"1113","4144","1","HS"," 104B","AMER. HEALTH CARE SYSTEM","LEC","003744","587650532"
"1121","8405","1","BUS","  14A","MANAGERIAL ACCOUNTING","LEC","012540","587650532"
"1121","8402","1","ECON","  59B","INTRO ECON. OF EDUCATION","LEC","001929","587650532"
"1121","8300","1","PHIL"," 113B","AESTHE/PAINT/PHOTO/FILM","LEC","006542","587650532"
"1121","2338","1","BUS","  89A","WORK:GLOBAL BSNSS ENVIR.","SEM","004354","587650532"
"1123","10696","1","BUS","  30A","ENTREPRENEURSHIP& INNOVATION","LEC","004375","587650532"
"1123","5854","1","ECON"," 171A","FINANCIAL ECONOMICS","LEC","001856","587650532"
"1123","4998","1","ECON","  99A","SENIOR RESEARCH","IND","001969","587650532"
"1123","4386","1","POL"," 115A","CONSTITUTIONAL LAW","LEC","006973","587650532"
"1123","3936","3","FA","   3A","INTRO TO DRAWING I","STD","002811","587650532"
"1131","7660","1","AMST"," 137B","JOURNALISM IN 20th C AMERICA","LEC","000189","587650532"
"1131","1670","1","ECON","  99B","SENIOR THESIS","IND","001970","587650532"
"1093","16073","1","FYS","  70A","IDENTITY IN MODERN DRAMA","SEM","011008","077147752"
"1093","15949","1","NEJS"," 134B","YIDDISH CULTURE IN MODERN WORL","LEC","012274","077147752"
"1093","15623","1","COSI","  65A","INTRO 3-D ANIMATION","LEC","011472","077147752"
"1093","15579","1","ENG","  27B","CLASSIC HOLLYWOOD CINEMA","LEC","009789","077147752"
"1101","5357","2","UWS","   3B","UNIVERSITY WRITING SEM.","SEM","009373","077147752"
"1101","4640","1","AMST"," 102A","ENVRMT,SOC.JUSTICE&WOMEN","LEC","000113","077147752"
"1101","3344","1","COSI","  21A","STRUCTURE/FUNDMT.COMPUT.","LEC","001722","077147752"
"1101","2236","2","HBRW","  20B","INTERMEDIATE HEBREW","LEC","003203","077147752"
"1103","5735","1","SYS","   1C","HOW DO WE KNOW WHAT WE KNOW?","SEM","012345","077147752"
"1103","5300","1","AMST"," 191B","GREENING THE IVORY TOWER","SEM","000248","077147752"
"1103","5045","3","HBRW","  34A","INTER HEBREW II:CULTURE","LEC","003212","077147752"
"1103","4572","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","077147752"
"1103","4329","1","COSI","  21B","COMP.PRGMS:STRUCT/INTERP","LEC","001725","077147752"
"1111","4651","1","NEJS"," 171A","MOD.JWSH LIT:TEXT,IMAGE,CNTXT","LEC","012593","077147752"
"1111","4377","1","HBRW","  41A","ADV. HEBREW: INTEN. CONVSTNL","LEC","003215","077147752"
"1111","4343","1","NEJS"," 162A","AMERICAN JUDAISM","LEC","005895","077147752"
"1111","2644","1","SYS","   1C","HOW DO WE KNOW WHAT WE KNOW?","SEM","012345","077147752"
"1111","2031","1","COSI","  31A","COMPUTER SYS. STRUCTURES/ORG.","LEC","001751","077147752"
"1111","1280","1","PE","  27A","KEEPING STRESS IN CHECK","NCA","006464","077147752"
"1113","10492","1","NEJS"," 169A","RDG THE CLASSROOM AS TEXT","SEM","012754","077147752"
"1113","10481","1","COSI","  29A","DISCRETE STRUCTURES","LEC","001736","077147752"
"1113","10148","1","COSI"," 127B","DATABASE MANAGEMENT SYST","LEC","001656","077147752"
"1113","4810","1","HBRW"," 168A","HEBREW LANGUAGE TEACHING I","LEC","003200","077147752"
"1121","2864","1","OFFC"," 100","Off Campus Study","LEC","010796","077147752"
"1123","11173","13","EL","  94A","EXPERIENTIAL LEARNING PRACTICM","LAB","012336","077147752"
"1123","10833","1","COSI"," 157A","COMPONENT-BASED SOFT. DEV.","LEC","012582","077147752"
"1123","10608","1","NEJS"," 127B","THE JEWISH LITURGY","LEC","005743","077147752"
"1123","10571","1","HBRW"," 164B","ISRAELI THEATER","LEC","003197","077147752"
"1123","10485","1","COSI"," 118A","COMP SUPPORT COOPERATIVE LEARN","LEC","011473","077147752"
"1123","4334","25","NEJS","  99D","SENIOR RESEARCH","IND","006345","077147752"
"1131","7924","1","COML"," 166B","LITERACY,LANGUAGE&CULTURE","SEM","012445","077147752"
"1131","7827","1","NEJS","   5A","FOUNDAT'L COURSE:JUD.ST.","LEC","005991","077147752"
"1131","4722","1","PE","  26A","BALLROOM LATIN DANCE","NCA","006459","077147752"
"1131","3036","1","PAX"," 120B","INNER PEACE &OUTER PEACE","SEM","006423","077147752"
"1131","2328","25","NEJS","  99D","SENIOR RESEARCH","IND","006345","077147752"
"1093","8464","1","POL","  10A","INTRO: POLITICAL THEORY","LEC","006958","194343986"
"1093","15802","1","UWS","   3A","UNIVERSITY WRITING SEM.","SEM","009372","194343986"
"1093","15760","2","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","194343986"
"1093","15755","1","CHEM","  11A","GENERAL CHEMISTRY I","LEC","001067","194343986"
"1093","7409","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","194343986"
"1101","5679","2","BUS","   6A","FINANCIAL ACCOUNTING","LEC","001820","194343986"
"1101","5185","1","PHIL","  19A","HUMAN RIGHTS","LEC","006639","194343986"
"1101","5139","1","HIST"," 160B","AMERICAN LEGAL HIST II","LEC","003438","194343986"
"1101","3379","1","BUS","  10A","CAPITALIST ENTERPRISE","LEC","001911","194343986"
"1101","1498","1","FA","  39B","ISLAMIC ART&ARCHITECTURE","LEC","010836","194343986"
"1103","6092","1","HIST"," 112B","CRUSADES/EXPANS.-MED EUR","LEC","003269","194343986"
"1103","5007","1","ECON","  83A","STATISTICS-ECON ANALYSIS","LEC","001953","194343986"
"1103","5001","1","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","194343986"
"1111","4584","1","BUS","  20A","ORGANIZATIONAL BEHAVIOR IN BUS","SEM","012504","194343986"
"1111","2226","1","BUS","  71A","INTRODUCTION TO FINANCE","LEC","001939","194343986"
"1111","2083","1","BUS","  60A","MARKETING MANAGEMENT","LEC","011495","194343986"
"1111","1605","1","PSYC","  34B","SOCIAL PSYCHOLOGY","LEC","007571","194343986"
"1111","1416","1","ECON","  80A","MICROECONOMIC THEORY","LEC","001950","194343986"
"1113","5222","1","OFFC"," 100","Off Campus Study","LEC","010796","194343986"
"1121","8579","1","HIST"," 133B","HISTORY OF NATURAL RIGHTS","SEM","003729","194343986"
"1121","8405","1","BUS","  14A","MANAGERIAL ACCOUNTING","LEC","012540","194343986"
"1121","4112","1","PE","  50A","BEGINNER'S FITNESS","NCA","012246","194343986"
"1121","1744","1","ECON"," 184B","ECONOMETRICS","LEC","001873","194343986"
"1121","1732","1","ECON","  82B","MACROECONOMIC THEORY","LEC","001952","194343986"
"1121","1542","1","PE","  27A","KEEPING STRESS IN CHECK","NCA","006464","194343986"
"1123","10532","1","ECON"," 181B","GAME THEORY/ECON APPLCTN","LEC","009494","194343986"
"1123","5854","1","ECON"," 171A","FINANCIAL ECONOMICS","LEC","001856","194343986"
"1123","5620","1","BUS","  89A","WORK:GLOBAL BSNSS ENVIR.","SEM","004354","194343986"
"1123","5562","1","HISP","  34A","INTER. SPANISH: CULTURE","LEC","008250","194343986"
"1123","3314","1","PHIL","  17A","INTRO TO ETHICS","LEC","006632","194343986"
"1093","10514","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","712904382"
"1093","16075","1","FYS","   2C","PHYSICAL SCIENCE FRONTIERS","SEM","012169","712904382"
"1093","14128","1","SOC"," 119A","WAR/POSSIBILITIES OF PEACE","LEC","007832","712904382"
"1093","13226","1","REL"," 107A","INTRO WORLD RELIGIONS","LEC","007652","712904382"
"1093","9338","2","PE","  14A","YOGA","NCA","006439","712904382"
"1093","3020","1","MATH","  22A","LIN ALGEBRA/INTER CALC I","LEC","005252","712904382"
"1101","5391","3","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","712904382"
"1101","5352","1","FYS","   2C","PHYSICAL SCIENCE FRONTIERS","SEM","012169","712904382"
"1101","5253","1","UWS","  18B","UNIVERSITY WRITING SEM.","SEM","009351","712904382"
"1101","5136","1","HIST"," 115A","COMP. RACE/ETHNIC RELTNS","LEC","000009","712904382"
"1101","3350","1","SOC","   1A","ORDER AND CHANGE-SOCIETY","LEC","007970","712904382"
"1103","5602","1","ECON","  69A","ECONOMICS OF RACE&GENDER","LEC","001937","712904382"
"1103","5003","1","ECON","  80A","MICROECONOMIC THEORY","LEC","001950","712904382"
"1103","4037","1","AAAS","   5A","INTRO AFR./AFR0-AM STUDY","LEC","000070","712904382"
"1103","3943","1","MATH","  36A","PROBABILITY","LEC","005306","712904382"
"1111","4480","1","AAAS"," 156A","CIVIL RIGHTS MOVEMENT","LEC","000050","712904382"
"1111","4403","1","THA"," 109A","IMPROVISATION","STD","008289","712904382"
"1111","2773","1","AAAS","  82A","URBAN POLITICS","LEC","011019","712904382"
"1111","1395","1","ECON","  82B","MACROECONOMIC THEORY","LEC","001952","712904382"
"1111","1255","1","MATH","  36B","MATHEMATICAL STATISTICS","LEC","005308","712904382"
"1113","5222","1","OFFC"," 100","Off Campus Study","LEC","010796","712904382"
"1121","2864","1","OFFC"," 100","Off Campus Study","LEC","010796","712904382"
"1123","10847","1","POL"," 124B","RACE,INEQUALITY&SOCIAL POLICY","LEC","012037","712904382"
"1123","10802","1","AAAS","  79B","20TH CENTURY AFRO-AM LIT","LEC","000075","712904382"
"1123","8830","2","PE","  54A","SENIOR YEAR:FUTURE FORWARD","NCA","012434","712904382"
"1123","8582","1","ED"," 170A","CRITICAL PERSPECT IN URBAN EDU","SEM","012177","712904382"
"1123","4998","1","ECON","  99A","SENIOR RESEARCH","IND","001969","712904382"
"1131","8526","1","AAAS"," 168B","BLACK INTELLECTUAL TRADITION","SEM","013068","712904382"
"1131","4724","2","PE","  26A","BALLROOM LATIN DANCE","NCA","006459","712904382"
"1131","3816","1","ECON"," 141B","ECONOMICS OF INNOVATION","LEC","001834","712904382"
"1131","1670","1","ECON","  99B","SENIOR THESIS","IND","001970","712904382"
"1093","3094","1","THA"," 100A","THEATER TEXTS & THEORY I","LEC","008270","923926680"
"1093","16073","1","FYS","  70A","IDENTITY IN MODERN DRAMA","SEM","011008","923926680"
"1093","15822","1","UWS","  23A","UNIVERSITY WRITING SEM.","SEM","009356","923926680"
"1093","7409","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","923926680"
"1101","5579","1","ENG","  78B","MODERNISM, ATHEISM, GOD","SEM","012411","923926680"
"1101","5366","1","NPSY","  11B","INTRO:BEHAVIORAL NEUROSC","LEC","006392","923926680"
"1101","4568","2","HISP","  10A","BEGINNING SPANISH","LEC","008175","923926680"
"1101","1223","1","THA"," 100B","THEATER TEXTS &THEORY II","LEC","008271","923926680"
"1103","5512","1","THA","   2A","INTRO THEATRE: PAGE TO STAGE","STD","008562","923926680"
"1103","5320","3","HISP","  20B","CONTINUING SPANISH","LEC","008245","923926680"
"1103","4572","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","923926680"
"1103","4333","1","ED"," 100A","EXPLORING TEACH(ELEM &PRESCHL)","LEC","002043","923926680"
"1103","3962","1","THA","  41A","THEATER PRACTICUM","STD","008654","923926680"
"1111","4400","1","THA"," 102B","SHAKESPEARE: ON STAGE&SCREEN","LEC","010986","923926680"
"1111","2375","3","HISP","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","923926680"
"1111","1668","2","ED"," 107A","TEACH ELEM./PRESCHOOL READ","LEC","002058","923926680"
"1111","1174","1","THA","  42A","ACTING PRACTICUM","LAB","010966","923926680"
"1111","1173","1","THA"," 130A","SUZUKI","STD","010944","923926680"
"1113","10502","1","THA","  81A","THEATER LABORATORY","LAB","012509","923926680"
"1113","10461","1","THA","  66A","AMER. DRAMA SINCE 1945","LEC","008317","923926680"
"1113","10220","1","PHSC","   2B","INTRODUCTORY ASTRONOMY","LEC","006729","923926680"
"1113","6526","1","THA"," 115A","VOCAL GESTURE:VOICE USE","STD","008319","923926680"
"1113","5934","1","THA","  23A","MOVEMENT FOR THE STAGE I","STD","008691","923926680"
"1113","3136","1","THA","  21B","ACTNG II:LANGUAGE IN ACTION","STD","008658","923926680"
"1121","2864","1","OFFC"," 100","Off Campus Study","LEC","010796","923926680"
"1123","5774","1","ED"," 112E","PRACTICE TEACH:PRESCHOOL","STD","002062","923926680"
"1123","4172","1","PSYC"," 169B","DISORDERS OF CHILDHOOD","LEC","007356","923926680"
"1131","7915","1","THA"," 190A","ENSEMBLE PRODUCTION","STD","012730","923926680"
"1131","4410","1","THA","  15B","PUBLIC SPEAKING","LEC","008320","923926680"
"1131","4130","1","THA"," 133B","ACTING THE CLASSICS","STD","008615","923926680"
"1093","3971","1","PHIL","  17A","INTRO TO ETHICS","LEC","006632","231681917"
"1093","15808","1","UWS","   9A","UNIVERSITY WRITING SEM.","SEM","009410","231681917"
"1093","15579","1","ENG","  27B","CLASSIC HOLLYWOOD CINEMA","LEC","009789","231681917"
"1093","7409","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","231681917"
"1101","5325","1","ENG","  33A","SHAKESPEARE","LEC","002457","231681917"
"1101","4094","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","231681917"
"1101","3505","2","FREN","  20B","CONTINUING FRENCH","LEC","003023","231681917"
"1101","2007","1","ANTH","   5A","HUMAN ORIGINS","LEC","000575","231681917"
"1101","1533","1","MUS","  15B","WIND ENSEMBLE","STD","005425","231681917"
"1103","5495","1","JOUR"," 110B","ETHICS IN JOURNALISM","SEM","004768","231681917"
